Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Actual Tested Testgroup,Vehicle Type,Rated Horsepower,Num of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,Num of Gears,Transmission Lockup?,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,Displacement (L),Axle Ratio,PWR,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),FuelEco,FE_UNIT,Averaging Method Cd,Averging Method Desc
2022,BMW,BMX,BMW,430i xDrive Convertible,CF26844,1,NBMXJ02.0B4X,Both,255,4,B46B20O1G23X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,4250,23.9,1,Not eqipped,NBMX10070200,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,2.81,0.06,0.0001026,0.0077643,197.9007859,0.0016756,44.4,MPG,N,No averaging
2022,BMW,BMX,BMW,430i xDrive Coupe,CD19634,0,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4-Wheel Drive,2,Top gear ratio < 1,4000,24,1,Not eqipped,MBMX10065913,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2,2.81,0.06375,0.0078073,0.4539393,288.2270587,0.0115578,30.4,MPG,N,No averaging
2022,BMW,BMX,BMW,430i xDrive Coupe,CD19634,0,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4-Wheel Drive,2,Top gear ratio < 1,4000,24,1,Not eqipped,MBMX10065914,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,2.81,0.06375,0.0001826,0.0043229,178.840881,0.0020299,49.1,MPG,N,No averaging
2022,BMW,BMX,BMW,430i xDrive Coupe,CD19634,1,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4-Wheel Drive,2,Top gear ratio < 1,4000,24,1,Not eqipped,MBMX10065917,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2,2.81,0.06375,0.0065851,0.3681382,295.8051621,0.0074927,29.6,MPG,N,No averaging
2022,BMW,BMX,BMW,430i xDrive Coupe,CD19634,1,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4-Wheel Drive,2,Top gear ratio < 1,4000,24,1,Not eqipped,MBMX10065918,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,2.81,0.06375,0.0000427,0.0008702,197.308057,0.0025489,44.6,MPG,N,No averaging
2022,BMW,BMX,BMW,530e,GM43786,0,MBMXJ02.0H30,Both,181,4,XB1142O1G30S,SA,Semi-Automatic,8,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,28.1,1,Not eqipped,MBMX10064811,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2,3.23,0.038105263,0.00053,0.134,316.5432,0.011,27.7,MPG,N,No averaging
2022,BMW,BMX,BMW,530e,GM43786,0,MBMXJ02.0H30,Both,181,4,XB1142O1G30S,SA,Semi-Automatic,8,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,28.1,1,Not eqipped,MBMX10064812,MFR,No,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,2,3.23,0.038105263,0.03026,0.8423,352.1396,,25.2,MPG,N,No averaging
2022,BMW,BMX,BMW,530e,GM43786,0,MBMXJ02.0H30,Both,181,4,XB1142O1G30S,SA,Semi-Automatic,8,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,28.1,1,Not eqipped,MBMX10064813,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2,3.23,0.038105263,0.00295,1.15525,353.1454,0.00181,24.8,MPG,N,No averaging
2022,BMW,BMX,BMW,530e,GM43786,0,MBMXJ02.0H30,Both,181,4,XB1142O1G30S,SA,Semi-Automatic,8,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,28.1,1,Not eqipped,MBMX10064814,MFR,No,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,2,3.23,0.038105263,,,,,,MPG,N,No averaging
2022,BMW,BMX,BMW,530e,GM43786,0,MBMXJ02.0H30,Both,181,4,XB1142O1G30S,SA,Semi-Automatic,8,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,28.1,1,Not eqipped,MBMX10064815,MFR,No,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,2,3.23,0.038105263,,,,,,MPG,N,No averaging
2022,BMW,BMX,BMW,530e,GM43786,0,MBMXJ02.0H30,Both,181,4,XB1142O1G30S,SA,Semi-Automatic,8,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,28.1,1,Not eqipped,MBMX10065102,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2,3.23,0.038105263,0.01063,0.4374,272.3731,0.0014,32.2,MPG,N,No averaging
2022,BMW,BMX,BMW,530e,GM43786,0,MBMXJ02.0H30,Both,181,4,XB1142O1G30S,SA,Semi-Automatic,8,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,28.1,1,Not eqipped,MBMX10065104,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,3.23,0.038105263,0.00016,0.0407,210.3562,0.003,41.8,MPG,N,No averaging
2022,BMW,BMX,BMW,530e xDrive,GM45191,0,MBMXJ02.0H30,Both,181,4,XB1142O1G30X,SA,Semi-Automatic,8,N,All Wheel Drive,2,Top gear ratio < 1,4750,27.9,1,Not eqipped,MBMX10065096,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2,3.23,0.038105263,0.00054,0.2046,335.4582,0.0119,26.2,MPG,N,No averaging
2022,BMW,BMX,BMW,530e xDrive,GM45191,0,MBMXJ02.0H30,Both,181,4,XB1142O1G30X,SA,Semi-Automatic,8,N,All Wheel Drive,2,Top gear ratio < 1,4750,27.9,1,Not eqipped,MBMX10065098,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2,3.23,0.038105263,0.00038,0.43857,397.8331,0.00451,22,MPG,N,No averaging
2022,BMW,BMX,BMW,530e xDrive,GM45191,0,MBMXJ02.0H30,Both,181,4,XB1142O1G30X,SA,Semi-Automatic,8,N,All Wheel Drive,2,Top gear ratio < 1,4750,27.9,1,Not eqipped,MBMX10065099,MFR,No,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,2,3.23,0.038105263,0.02325,0.6172,390.5879,,22.7,MPG,N,No averaging
2022,BMW,BMX,BMW,530e xDrive,GM45191,0,MBMXJ02.0H30,Both,181,4,XB1142O1G30X,SA,Semi-Automatic,8,N,All Wheel Drive,2,Top gear ratio < 1,4750,27.9,1,Not eqipped,MBMX10065100,MFR,No,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,2,3.23,0.038105263,,,,,,MPG,N,No averaging
2022,BMW,BMX,BMW,530e xDrive,GM45191,0,MBMXJ02.0H30,Both,181,4,XB1142O1G30X,SA,Semi-Automatic,8,N,All Wheel Drive,2,Top gear ratio < 1,4750,27.9,1,Not eqipped,MBMX10065139,MFR,No,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,2,3.23,0.038105263,,,,,,MPG,N,No averaging
2022,BMW,BMX,BMW,530e xDrive,GM45191,0,MBMXJ02.0H30,Both,181,4,XB1142O1G30X,SA,Semi-Automatic,8,N,All Wheel Drive,2,Top gear ratio < 1,4750,27.9,1,Not eqipped,MBMX10066361,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2,3.23,0.038105263,0.00917,0.5832,297.1597,0.0021,29.5,MPG,N,No averaging
2022,BMW,BMX,BMW,530e xDrive,GM45191,0,MBMXJ02.0H30,Both,181,4,XB1142O1G30X,SA,Semi-Automatic,8,N,All Wheel Drive,2,Top gear ratio < 1,4750,27.9,1,Not eqipped,MBMX10066362,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,3.23,0.038105263,0.00021,0.0491,217.0093,0.0024,40.5,MPG,N,No averaging
2022,BMW,BMX,BMW,530i,CD01549,0,MBMXJ02.0B4X,Both,248,4,B46B20O1G30S,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,23.4,1,Not eqipped,MBMX10065074,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2,2.81,0.062,0.0102846,0.2006445,272.5854124,0.0032641,32.2,MPG,N,No averaging
2022,BMW,BMX,BMW,530i,CD01549,0,MBMXJ02.0B4X,Both,248,4,B46B20O1G30S,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,23.4,1,Not eqipped,MBMX10065075,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,2.81,0.062,0.0003782,0.0034727,181.4275802,0.0025274,48.6,MPG,N,No averaging
2022,BMW,BMX,BMW,530i,CD01549,1,MBMXJ02.0B4X,Both,248,4,B46B20O1G30S,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,23.4,1,Not eqipped,MBMX10065076,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2,2.81,0.062,0.0078055,0.2749356,273.6452736,0.0030395,32,MPG,N,No averaging
2022,BMW,BMX,BMW,530i,CD01549,1,MBMXJ02.0B4X,Both,248,4,B46B20O1G30S,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,23.4,1,Not eqipped,MBMX10065097,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,2.81,0.062,0.00012,0.0107,184.9466,0.0028,47.5,MPG,N,No averaging
2022,BMW,BMX,BMW,530i xDrive,CD01557,0,MBMXJ02.0B4X,Both,248,4,B46B20O1G30X,SA,Semi-Automatic,8,Y,4-Wheel Drive,2,Top gear ratio < 1,4250,23.5,1,Not eqipped,MBMX10065086,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2,2.81,0.058352941,0.0111239,0.2418717,292.7068635,0.00441,29.9,MPG,N,No averaging
2022,BMW,BMX,BMW,530i xDrive,CD01557,0,MBMXJ02.0B4X,Both,248,4,B46B20O1G30X,SA,Semi-Automatic,8,Y,4-Wheel Drive,2,Top gear ratio < 1,4250,23.5,1,Not eqipped,MBMX10065087,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,2.81,0.058352941,0.0002878,0.0312002,194.3268505,0.0012897,45.3,MPG,N,No averaging
2022,BMW,BMX,BMW,530i xDrive,CD01557,1,MBMXJ02.0B4X,Both,248,4,B46B20O1G30X,SA,Semi-Automatic,8,Y,4-Wheel Drive,2,Top gear ratio < 1,4250,23.5,1,Not eqipped,MBMX10065088,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2,2.81,0.058352941,0.0064521,0.363888,289.4979768,0.0038083,30.3,MPG,N,No averaging
2022,BMW,BMX,BMW,530i xDrive,CD01557,1,MBMXJ02.0B4X,Both,248,4,B46B20O1G30X,SA,Semi-Automatic,8,Y,4-Wheel Drive,2,Top gear ratio < 1,4250,23.5,1,Not eqipped,MBMX10065089,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,2.81,0.058352941,0.0001181,0.0357294,187.6918588,0.0025077,46.7,MPG,N,No averaging
2022,BMW,BMX,BMW,540i,GM46485,0,MBMXV03.0G2X,Car,335,6,B58B30M1G30S1,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.4,1,Not eqipped,MBMX10065887,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3,2.92,0.078823529,0.01187,0.07783,276.7645,0.02425,31.8,MPG,N,No averaging
2022,BMW,BMX,BMW,540i,GM46485,0,MBMXV03.0G2X,Car,335,6,B58B30M1G30S1,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.4,1,Not eqipped,MBMX10065888,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3,2.92,0.078823529,0.0004337,0.0104934,193.0628,0.0033422,45.7,MPG,N,No averaging
2022,BMW,BMX,BMW,540i xDrive,GM49286,3,MBMXV03.0G2X,Car,335,6,B58B30M1G30X1,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,4500,24.4,1,Not eqipped,MBMX10064543,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3,2.92,0.074444444,0.0109,0.1087,306.9825,0.0258,28.6,MPG,N,No averaging
2022,BMW,BMX,BMW,540i xDrive,GM49286,3,MBMXV03.0G2X,Car,335,6,B58B30M1G30X1,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,4500,24.4,1,Not eqipped,MBMX10064544,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3,2.92,0.074444444,0.0008388,0.0265955,212.1721872,0.0033794,41.4,MPG,N,No averaging
2022,BMW,BMX,BMW,740i,GF96530,0,LBMXJ03.0B07,Both,335,6,B58B30M1G12X,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,22.6,1,Not eqipped,LBMX10056975,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3,3.08,0.074444444,0.01402,0.1824,315.9856,0.0231,27.9,MPG,N,No averaging
2022,BMW,BMX,BMW,740i,GF96530,0,LBMXJ03.0B07,Both,335,6,B58B30M1G12X,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,22.6,1,Not eqipped,LBMX10056977,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3,3.08,0.074444444,0.00318,0.0869,214.3975,0.0044,41.2,MPG,N,No averaging
2022,BMW,BMX,BMW,740i xDrive,GF97029,0,LBMXJ03.0B07,Both,335,6,B58B30M1G12X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,4750,22.6,1,Not eqipped,LBMX91004167,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3,3.08,0.070526316,0.0178649,0.173648,227.7684937,0.0073638,39.1,MPG,N,No averaging
2022,BMW,BMX,BMW,740i xDrive,GF97029,0,LBMXJ03.0B07,Both,335,6,B58B30M1G12X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,4750,22.6,1,Not eqipped,LBMX91004169,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3,3.08,0.070526316,0.016309,0.3602224,348.6356506,0.0254118,25.5,MPG,N,No averaging
2022,BMW,BMX,BMW,745e xDrive,BM70481,1,LBMXV03.0H58,Car,280,6,XB1151M1G12X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,5250,27,1,Not eqipped,LBMX10057553,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,3,3.23,0.053333333,0.0364827,1.3181413,361.0436333,0.0211459,24.3,MPG,N,No averaging
2022,BMW,BMX,BMW,745e xDrive,BM70481,1,LBMXV03.0H58,Car,280,6,XB1151M1G12X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,5250,27,1,Not eqipped,LBMX10057554,MFR,No,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,3,3.23,0.053333333,0.1278126,1.1576361,491.8315154,,18,MPG,N,No averaging
2022,BMW,BMX,BMW,745e xDrive,BM70481,1,LBMXV03.0H58,Car,280,6,XB1151M1G12X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,5250,27,1,Not eqipped,LBMX10057555,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,3,3.23,0.053333333,0.05407,1.2472,514.4032,0.0358614,17.1,MPG,N,No averaging
2022,BMW,BMX,BMW,745e xDrive,BM70481,1,LBMXV03.0H58,Car,280,6,XB1151M1G12X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,5250,27,1,Not eqipped,LBMX10057556,MFR,No,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,3,3.23,0.053333333,,,,,,MPG,N,No averaging
2022,BMW,BMX,BMW,745e xDrive,BM70481,1,LBMXV03.0H58,Car,280,6,XB1151M1G12X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,5250,27,1,Not eqipped,LBMX10057557,MFR,No,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,3,3.23,0.053333333,,,,,,MPG,N,No averaging
2022,BMW,BMX,BMW,745e xDrive,BM70481,1,LBMXV03.0H58,Car,280,6,XB1151M1G12X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,5250,27,1,Not eqipped,LBMX10057724,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3,3.23,0.053333333,0.03869,0.6508,332.0913,0.0206,26.5,MPG,N,No averaging
2022,BMW,BMX,BMW,745e xDrive,BM70481,1,LBMXV03.0H58,Car,280,6,XB1151M1G12X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,5250,27,1,Not eqipped,LBMX10057725,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3,3.23,0.053333333,0.0017,0.0503,237.493,0.0055,37.2,MPG,N,No averaging
2022,BMW,BMX,BMW,750i xDrive,BM61877,0,LBMXJ04.4N63,Both,523,8,N63B44T3G12X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,5000,22.6,1,Not eqipped,LBMX10057207,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,4.4,2.81,0.1046,0.0187915,0.337354,419.186,0.0142797,21,MPG,N,No averaging
2022,BMW,BMX,BMW,750i xDrive,BM61877,0,LBMXJ04.4N63,Both,523,8,N63B44T3G12X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,5000,22.6,1,Not eqipped,LBMX10057208,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,4.4,2.81,0.1046,0.0006272,0.0189129,255.934,0.0046042,34.5,MPG,N,No averaging
2022,BMW,BMX,BMW,840i Convertible,BP44568,0,LBMXJ03.0B07,Both,335,6,B58B30M1G14S,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,23.4,1,Not eqipped,LBMX10059373,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3,2.92,0.074444444,0.0136447,0.2211408,317.3106167,0.0252339,27.9,MPG,N,No averaging
2022,BMW,BMX,BMW,840i Convertible,BP44568,0,LBMXJ03.0B07,Both,335,6,B58B30M1G14S,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,23.4,1,Not eqipped,LBMX10059374,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3,2.92,0.074444444,0.0238849,0.2487518,218.467841,0.0060133,40.5,MPG,N,No averaging
2022,BMW,BMX,BMW,840i Coupe,BP44568,1,LBMXJ03.0B07,Both,335,6,B58B30M1G15S,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,23.4,1,Not eqipped,LBMX10059364,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3,2.92,0.078823529,0.0155619,0.1842482,303.8518103,0.0204426,29.1,MPG,N,No averaging
2022,BMW,BMX,BMW,840i Coupe,BP44568,1,LBMXJ03.0B07,Both,335,6,B58B30M1G15S,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,23.4,1,Not eqipped,LBMX10059365,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3,2.92,0.078823529,0.0065558,0.2074519,206.6136218,0.0028598,42.7,MPG,N,No averaging
2022,BMW,BMX,BMW,840i Gran Coupe,BP44568,2,LBMXJ03.0B07,Both,335,6,B58B30M1G16S,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,23.4,1,Not eqipped,LBMX10059366,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3,2.92,0.074444444,0.0168281,0.1834711,314.0062541,0.0257448,28.2,MPG,N,No averaging
2022,BMW,BMX,BMW,840i Gran Coupe,BP44568,2,LBMXJ03.0B07,Both,335,6,B58B30M1G16S,SA,Semi-Automatic,8,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,23.4,1,Not eqipped,LBMX10059367,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3,2.92,0.074444444,0.029969,0.4362768,222.4708498,0.0045058,39.7,MPG,N,No averaging
2022,BMW,BMX,BMW,840i xDrive Convertible,BP46563,0,LBMXJ03.0B07,Both,335,6,B58B30M1G14X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,4750,24.5,1,Not eqipped,LBMX10059368,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3,2.92,0.070526316,0.0211888,0.3252625,348.7821891,0.0245448,25.2,MPG,N,No averaging
2022,BMW,BMX,BMW,840i xDrive Convertible,BP46563,0,LBMXJ03.0B07,Both,335,6,B58B30M1G14X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,4750,24.5,1,Not eqipped,LBMX10059369,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3,2.92,0.070526316,0.0038121,0.1150711,235.0398338,0.005996,37.5,MPG,N,No averaging
2022,BMW,BMX,BMW,840i xDrive Convertible,BP46563,0,LBMXJ03.0B07,Both,335,6,B58B30M1G14X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,4750,24.5,1,Not eqipped,LBMX10059370,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3,2.92,0.070526316,0.0298252,0.2314184,336.5226941,0.0282577,26.2,MPG,N,No averaging
2022,BMW,BMX,BMW,840i xDrive Coupe,BP46563,1,LBMXJ03.0B07,Both,335,6,B58B30M1G15X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,4500,24.5,1,Not eqipped,LBMX10059371,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3,2.92,0.074444444,0.0229743,0.3483724,334.1453375,0.026037,26.4,MPG,N,No averaging
2022,BMW,BMX,BMW,840i xDrive Coupe,BP46563,1,LBMXJ03.0B07,Both,335,6,B58B30M1G15X,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,4500,24.5,1,Not eqipped,LBMX10059372,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3,2.92,0.074444444,0.0073596,0.1585016,230.6647719,0.0074041,38.2,MPG,N,No averaging
2022,BMW,BMX,BMW,Alpina B7,BM62268,0,LBMXJ04.4N63,Both,600,8,N63B44T3G12A,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,5250,22.2,1,Not eqipped,LBMX10059279,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,4.4,2.81,0.114285714,0.0163425,0.6250205,493.9261106,0.0210324,17.9,MPG,N,No averaging
2022,BMW,BMX,BMW,Alpina B7,BM62268,0,LBMXJ04.4N63,Both,600,8,N63B44T3G12A,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,5250,22.2,1,Not eqipped,LBMX10059280,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,4.4,2.81,0.114285714,0.0007374,0.0721967,284.4480872,0.0048627,31.2,MPG,N,No averaging
2022,BMW,BMX,BMW,ALPINA XB7,LE35275,1,MBMXJ04.4N63,Both,612,8,N63B44T3G07XA,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,6000,24.4,1,Not eqipped,MBMX10064310,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,4.4,3.38,0.102,0.0229644,0.4789801,517.5380588,0.0249736,16.9,MPG,N,No averaging
2022,BMW,BMX,BMW,ALPINA XB7,LE35275,1,MBMXJ04.4N63,Both,612,8,N63B44T3G07XA,SA,Semi-Automatic,8,Y,All Wheel Drive,2,Top gear ratio < 1,6000,24.4,1,Not eqipped,MBMX10064311,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,4.4,3.38,0.102,0.0017122,0.2680812,318.0918894,0.00319,27.6,MPG,N,No averaging
2022,BMW,BMX,BMW,"i4 eDrive 40 Gran Coupe (18"" Wheels)",FK96502,0,NBMXV00.0G2S,Car,335,,HA0001N0G26S1,A,Automatic,1,N,"2-Wheel Drive, Rear",1,No gear ratio < 1,5000,142.3,1,Not eqipped,NBMX10072843,MFR,No,84,Charge Depleting Highway,62,Electricity,CD,0.001,9.99,0.067,,,,,154.8,MPG,N,No averaging
2022,BMW,BMX,BMW,"i4 eDrive 40 Gran Coupe (18"" Wheels)",FK96502,0,NBMXV00.0G2S,Car,335,,HA0001N0G26S1,A,Automatic,1,N,"2-Wheel Drive, Rear",1,No gear ratio < 1,5000,142.3,1,Not eqipped,NBMX10072844,MFR,No,81,Charge Depleting UDDS,62,Electricity,CD,0.001,9.99,0.067,,,,,156.3,MPG,N,No averaging
2022,BMW,BMX,BMW,"i4 eDrive 40 Gran Coupe (19"" Wheels)",FK96502,1,NBMXV00.0G2S,Car,335,,HA0001N0G26S1,A,Automatic,1,N,"2-Wheel Drive, Rear",1,No gear ratio < 1,5000,142.3,1,Not eqipped,NBMX10071138,MFR,No,81,Charge Depleting UDDS,62,Electricity,CD,0.001,9.99,0.067,,,,,145.9,MPG,N,No averaging
2022,BMW,BMX,BMW,"i4 eDrive 40 Gran Coupe (19"" Wheels)",FK96502,1,NBMXV00.0G2S,Car,335,,HA0001N0G26S1,A,Automatic,1,N,"2-Wheel Drive, Rear",1,No gear ratio < 1,5000,142.3,1,Not eqipped,NBMX10071140,MFR,No,84,Charge Depleting Highway,62,Electricity,CD,0.001,9.99,0.067,,,,,143.5,MPG,N,No averaging
2022,BMW,BMX,BMW,"i4 eDrive 40 Gran Coupe (19"" Wheels)",FK96502,2,NBMXV00.0G2S,Car,335,,HA0001N0G26S1,A,Automatic,1,N,"2-Wheel Drive, Rear",1,No gear ratio < 1,5000,142.3,1,Not eqipped,NBMX10071141,MFR,No,81,Charge Depleting UDDS,62,Electricity,CD,0.001,9.99,0.067,,,,,140.7,MPG,N,No averaging
2022,BMW,BMX,BMW,"i4 eDrive 40 Gran Coupe (19"" Wheels)",FK96502,2,NBMXV00.0G2S,Car,335,,HA0001N0G26S1,A,Automatic,1,N,"2-Wheel Drive, Rear",1,No gear ratio < 1,5000,142.3,1,Not eqipped,NBMX10071142,MFR,No,84,Charge Depleting Highway,62,Electricity,CD,0.001,9.99,0.067,,,,,138,MPG,N,No averaging
