,Model Year,VehMake,VehModel,Test Vehicle ID,Test Veh Configuration Num,Actual Tested Testgroup,VehType,Rated Horsepower,Num of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,Num of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,Displacement,PWR,Axle Ratio,THC,CO,CO2,NOx,FuelEco,Aftertreatment Device Desc,Averaging Method Cd,KMeans_Cluster
61,2020,BMW,430i Convertible,5D42602,5,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.0,1,Not eqipped,HBMX10043943,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.0583529412,2.81,0.00498,0.1668,293.03,0.0057,30.2,Three-way catalyst,N,2.0
62,2020,BMW,430i Convertible,5D42602,5,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.0,1,Not eqipped,HBMX10043944,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.0583529412,2.81,0.00175,0.0158,188.23,0.0024,47.1,Three-way catalyst,N,3.0
63,2020,BMW,430i Convertible,5D42602,5,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.0,1,Not eqipped,HBMX10043962,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.0583529412,2.81,0.00477,0.203,291.09,0.0059,30.4,Three-way catalyst,N,2.0
64,2020,BMW,430i Convertible,5D42602,5,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.0,1,Not eqipped,HBMX10043963,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.0583529412,2.81,0.00114,0.0177,189.06,0.0019,46.8,Three-way catalyst,N,3.0
65,2020,BMW,430i Convertible,5D42602,6,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.0,1,Not eqipped,HBMX10043945,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.0583529412,2.81,0.0049,0.1661,311.37,0.006,28.4,Three-way catalyst,N,2.0
66,2020,BMW,430i Convertible,5D42602,6,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.0,1,Not eqipped,HBMX10043964,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.0583529412,2.81,0.0042,0.2177,315.68,0.0067,28.0,Three-way catalyst,N,2.0
67,2020,BMW,430i Convertible,5D42602,7,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.1,1,Not eqipped,HBMX10043951,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.0583529412,2.81,0.00506,0.1325,282.79,0.0044,31.2,Three-way catalyst,N,2.0
68,2020,BMW,430i Convertible,5D42602,7,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.1,1,Not eqipped,HBMX10043952,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.0583529412,2.81,0.00255,0.0127,174.99,0.0026,50.6,Three-way catalyst,N,3.0
69,2020,BMW,430i Convertible,5D42602,8,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.1,1,Not eqipped,HBMX10043946,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.0583529412,2.81,0.0052899999999999996,0.1402,301.34,0.0063,29.4,Three-way catalyst,N,2.0
70,2020,BMW,430i Convertible,5D42602,8,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.1,1,Not eqipped,HBMX10043965,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.0583529412,2.81,0.00589,0.1995,304.54,0.0068,29.0,Three-way catalyst,N,2.0
71,2020,BMW,430i Coupe,K675500,12,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,24.0,1,Not eqipped,HBMX10043848,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.064,2.81,0.007240000000000001,0.5,286.53,0.0097,30.7,Three-way catalyst,N,2.0
72,2020,BMW,430i Coupe,K675500,12,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,24.0,1,Not eqipped,HBMX10043849,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.064,2.81,0.0035,0.0614,183.17,0.0032,48.3,Three-way catalyst,N,3.0
73,2020,BMW,430i Coupe,K675500,13,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,24.0,1,Not eqipped,HBMX91003286,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.064,2.81,0.0,0.0110554,186.6591214,0.0021016999999999997,47.6,Three-way catalyst,N,3.0
74,2020,BMW,430i Coupe,K675500,13,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,24.0,1,Not eqipped,HBMX91003287,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,0.064,2.81,0.004012699999999999,0.3459561,310.9575112,0.004000500000000001,28.6,Three-way catalyst,N,2.0
75,2020,BMW,430i Coupe,K675500,14,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,24.1,1,Not eqipped,HBMX10043850,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.064,2.81,0.0057799999999999995,0.5609,281.66,0.0087,31.3,Three-way catalyst,N,2.0
76,2020,BMW,430i Coupe,K675500,14,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,24.1,1,Not eqipped,HBMX10043851,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.064,2.81,0.00179,0.0418,173.1,0.0021,51.1,Three-way catalyst,N,3.0
77,2020,BMW,430i Coupe,K675500,15,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,24.1,1,Not eqipped,HBMX10044109,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.064,2.81,0.0054399999999999995,0.6622,298.81,0.008,29.5,Three-way catalyst,N,2.0
78,2020,BMW,430i Coupe,K676500,2,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,35.2,1,Not eqipped,HBMX10043185,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.064,3.91,0.00615,0.4694,332.41,0.0081,26.6,Three-way catalyst,N,2.0
79,2020,BMW,430i Coupe,K676500,2,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,35.2,1,Not eqipped,HBMX10043753,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.064,3.91,0.00016,0.0123,193.4485,0.0012,46.3,Three-way catalyst,N,3.0
80,2020,BMW,430i Coupe,K676500,3,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,35.3,1,Not eqipped,HBMX10043187,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.064,3.91,0.00472,0.2991,325.3,0.008,27.2,Three-way catalyst,N,2.0
81,2020,BMW,430i Coupe,K676500,3,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,35.3,1,Not eqipped,HBMX10043755,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.064,3.91,0.0,0.011000000000000001,178.3509,0.0014,50.2,Three-way catalyst,N,3.0
82,2020,BMW,430i Gran Coupe,G439600,0,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F36,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.0,1,Not eqipped,HBMX10043892,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.062,2.81,0.00843,0.451,293.81,0.0085,30.0,Three-way catalyst,N,2.0
83,2020,BMW,430i Gran Coupe,G439600,0,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F36,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.0,1,Not eqipped,HBMX10043893,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.062,2.81,0.00172,0.0303,183.5,0.003,48.1,Three-way catalyst,N,3.0
84,2020,BMW,430i Gran Coupe,G439600,1,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F36,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.0,1,Not eqipped,HBMX10044110,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.062,2.81,0.00518,0.2471,308.92,0.0054,28.6,Three-way catalyst,N,2.0
85,2020,BMW,430i Gran Coupe,G439600,2,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F36,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.1,1,Not eqipped,HBMX10043894,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.062,2.81,0.00725,0.2741,291.71,0.0115,30.3,Three-way catalyst,N,2.0
86,2020,BMW,430i Gran Coupe,G439600,2,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F36,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.1,1,Not eqipped,HBMX10043895,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.062,2.81,0.00147,0.0154,174.42,0.0029,50.8,Three-way catalyst,N,3.0
87,2020,BMW,430i Gran Coupe,G439600,3,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F36,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.1,1,Not eqipped,HBMX10043903,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.062,2.81,0.0057399999999999994,0.5751,308.79,0.0101,28.6,Three-way catalyst,N,2.0
91,2020,BMW,430i xDrive Convertible,5D42602,3,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F33X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,24.1,1,Not eqipped,HBMX10043855,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.055111111100000006,2.81,0.0049299999999999995,0.2567,304.35,0.0052,29.1,Three-way catalyst,N,2.0
92,2020,BMW,430i xDrive Convertible,5D42602,3,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F33X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,24.1,1,Not eqipped,HBMX10043864,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.055111111100000006,2.81,0.0050799999999999994,0.2591,302.31,0.0063,29.3,Three-way catalyst,N,2.0
93,2020,BMW,430i xDrive Convertible,5D42602,3,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F33X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,24.1,1,Not eqipped,HBMX10043865,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.055111111100000006,2.81,0.0019399999999999999,0.0254,187.9,0.002,47.1,Three-way catalyst,N,3.0
94,2020,BMW,430i xDrive Convertible,5D42602,4,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F33X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,24.1,1,Not eqipped,HBMX10043857,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.055111111100000006,2.81,0.0037799999999999995,0.1629,318.36,0.0049,27.8,Three-way catalyst,N,2.0
95,2020,BMW,430i xDrive Convertible,5D42602,4,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F33X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,24.1,1,Not eqipped,HBMX10043866,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.055111111100000006,2.81,0.0053,0.2327,320.51,0.0064,27.5,Three-way catalyst,N,2.0
96,2020,BMW,430i xDrive Coupe,K675500,16,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.0,1,Not eqipped,HBMX10043756,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.062,2.81,0.00671,0.7412,298.4,0.0054,29.6,Three-way catalyst,N,2.0
97,2020,BMW,430i xDrive Coupe,K675500,16,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.0,1,Not eqipped,HBMX10043757,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.062,2.81,0.0009,0.0425,190.98,0.0033,46.3,Three-way catalyst,N,3.0
98,2020,BMW,430i xDrive Coupe,K675500,17,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.0,1,Not eqipped,HBMX10043767,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.062,2.81,0.0070599999999999994,0.5218,321.32,0.0084,27.5,Three-way catalyst,N,2.0
99,2020,BMW,430i xDrive Coupe,K675500,18,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.1,1,Not eqipped,HBMX10043769,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.062,2.81,0.00698,0.5797,293.92,0.0117,30.0,Three-way catalyst,N,2.0
100,2020,BMW,430i xDrive Coupe,K675500,18,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.1,1,Not eqipped,HBMX10043770,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.062,2.81,0.0020399999999999997,0.0847,186.32,0.0032,47.5,Three-way catalyst,N,3.0
101,2020,BMW,430i xDrive Coupe,K675500,19,HBMXV02.0B4X,Car,248,4.0,2.0-B46-F32X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.1,1,Not eqipped,HBMX10043858,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.062,2.81,0.00707,0.753,307.45,0.0085,28.7,Three-way catalyst,N,2.0
102,2020,BMW,430i XDRIVE GRAN COUPE,BL07889,0,LBMXJ02.0B4X,Both,248,4.0,2.0-B46-F36X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,23.1,1,Not eqipped,LBMX10057876,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.0583529412,2.81,0.0034931999999999997,0.1847518,326.7662396,0.0051569,27.0,Three-way catalyst,N,2.0
103,2020,BMW,430i XDRIVE GRAN COUPE,BL07889,0,LBMXJ02.0B4X,Both,248,4.0,2.0-B46-F36X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,23.1,1,Not eqipped,LBMX10057897,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.0583529412,2.81,9e-05,0.0299,201.8087,0.0032,43.7,Three-way catalyst,N,3.0
104,2020,BMW,430i XDRIVE GRAN COUPE,BL07889,1,LBMXJ02.0B4X,Both,248,4.0,2.0-B46-F36X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,23.1,1,Not eqipped,LBMX10057930,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.0583529412,2.81,0.0064156000000000005,0.6033193,345.1419538,0.007438600000000001,25.5,Three-way catalyst,N,2.0
105,2020,BMW,430i XDRIVE GRAN COUPE,BL07889,1,LBMXJ02.0B4X,Both,248,4.0,2.0-B46-F36X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,23.1,1,Not eqipped,LBMX10057931,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,0.0583529412,2.81,0.0049032,0.379184,352.968575,0.007390300000000001,25.0,Three-way catalyst,N,2.0
106,2020,BMW,440i Convertible,5A14604,0,HBMXV03.0B58,Car,322,6.0,3.0-B58-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,23.8,1,Not eqipped,HBMX10044125,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,0.0715555556,2.81,0.01036,0.1054,321.69,0.0187,27.5,Three-way catalyst,N,2.0
107,2020,BMW,440i Convertible,5A14604,0,HBMXV03.0B58,Car,322,6.0,3.0-B58-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,23.8,1,Not eqipped,HBMX10044126,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,0.0715555556,2.81,0.00164,0.0152,195.44,0.0036,45.4,Three-way catalyst,N,2.0
108,2020,BMW,440i Convertible,5A14604,1,HBMXV03.0B58,Car,322,6.0,3.0-B58-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,23.8,1,Not eqipped,HBMX10044127,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,0.0715555556,2.81,0.01031,0.1344,350.88,0.015,25.2,Three-way catalyst,N,2.0
109,2020,BMW,440i Convertible,5A14604,2,HBMXV03.0B58,Car,322,6.0,3.0-B58-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,23.8,1,Not eqipped,HBMX10044128,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,0.0715555556,2.81,0.01057,0.1379,331.99,0.0193,26.6,Three-way catalyst,N,2.0
110,2020,BMW,440i Convertible,5A14604,2,HBMXV03.0B58,Car,322,6.0,3.0-B58-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,23.8,1,Not eqipped,HBMX10044129,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,0.0715555556,2.81,0.0018,0.0144,206.35,0.0039,43.0,Three-way catalyst,N,2.0
111,2020,BMW,440i Convertible,5A14604,3,HBMXV03.0B58,Car,322,6.0,3.0-B58-F33,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,23.8,1,Not eqipped,HBMX10044130,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,0.0715555556,2.81,0.01073,0.1339,354.99,0.0185,24.9,Three-way catalyst,N,2.0
112,2020,BMW,440i Coupe,K522000,0,HBMXV03.0B58,Car,322,6.0,3.0-B58-F32,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.0,1,Not eqipped,HBMX91003276,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.0,0.0805,2.81,0.0116213,0.26697859999999995,320.8518782,0.0218736,27.7,Three-way catalyst,N,2.0
113,2020,BMW,440i Coupe,K522000,0,HBMXV03.0B58,Car,322,6.0,3.0-B58-F32,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.0,1,Not eqipped,HBMX91003277,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,0.0805,2.81,3.8299999999999996e-05,0.0006519,191.7782365,0.0037042000000000004,46.4,Three-way catalyst,N,2.0
114,2020,BMW,440i Coupe,K522000,0,HBMXV03.0B58,Car,322,6.0,3.0-B58-F32,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.0,1,Not eqipped,HBMX91003294,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.0,0.0805,2.81,0.0148753,0.30555920000000003,325.1550518,0.0178739,27.4,Three-way catalyst,N,2.0
115,2020,BMW,440i Coupe,K522000,1,HBMXV03.0B58,Car,322,6.0,3.0-B58-F32,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.0,1,Not eqipped,HBMX10043507,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,0.0805,2.81,0.02309,0.4678,338.51,0.0218,26.0,Three-way catalyst,N,2.0
116,2020,BMW,440i Coupe,K522000,2,HBMXV03.0B58,Car,322,6.0,3.0-B58-F32,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.0,1,Not eqipped,HBMX10043882,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,0.0805,2.81,0.02503,0.4895,314.37,0.02,28.1,Three-way catalyst,N,2.0
117,2020,BMW,440i Coupe,K522000,2,HBMXV03.0B58,Car,322,6.0,3.0-B58-F32,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.0,1,Not eqipped,HBMX10043883,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,0.0805,2.81,0.00583,0.0094,192.845,0.0057,45.8,Three-way catalyst,N,2.0
118,2020,BMW,440i Coupe,K522000,3,HBMXV03.0B58,Car,322,6.0,3.0-B58-F32,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,24.0,1,Not eqipped,HBMX10043510,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,0.0805,2.81,0.02016,0.3604,345.48,0.0188,25.6,Three-way catalyst,N,2.0
119,2020,BMW,440i Coupe,K523000,0,HBMXV03.0B58,Car,322,6.0,3.0-B58-F32,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,36.2,1,Not eqipped,HBMX10043620,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,0.0805,3.23,0.0107,0.2591,381.48,0.0185,23.2,Three-way catalyst,N,2.0
120,2020,BMW,440i Coupe,K523000,0,HBMXV03.0B58,Car,322,6.0,3.0-B58-F32,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,36.2,1,Not eqipped,HBMX10043621,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,0.0805,3.23,0.00021,0.0101,217.85,0.0023,40.6,Three-way catalyst,N,2.0
121,2020,BMW,440i Coupe,K523000,1,HBMXV03.0B58,Car,322,6.0,3.0-B58-F32,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,36.1,1,Not eqipped,HBMX10043622,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,0.0805,3.23,0.013009999999999999,0.2102,383.94,0.0233,23.0,Three-way catalyst,N,2.0
122,2020,BMW,440i Coupe,K523000,1,HBMXV03.0B58,Car,322,6.0,3.0-B58-F32,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,36.1,1,Not eqipped,HBMX10043624,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,0.0805,3.23,0.00132,0.0129,221.5,0.0035,39.9,Three-way catalyst,N,2.0
123,2020,BMW,440i Gran Coupe,BM66444,0,LBMXV03.0B58,Car,322,6.0,3.0-B58-F36,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,23.8,1,Not eqipped,LBMX91004203,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,0.07576470589999999,2.81,0.0007218999999999999,0.0,213.06126400000002,0.0036622,41.9,Three-way catalyst,N,2.0
124,2020,BMW,440i Gran Coupe,BM66444,0,LBMXV03.0B58,Car,322,6.0,3.0-B58-F36,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,23.8,1,Not eqipped,LBMX91004204,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.0,0.07576470589999999,2.81,0.0110135,0.32432340000000004,338.83779910000004,0.0192294,26.3,Three-way catalyst,N,2.0
