,Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Actual Tested Testgroup,Vehicle Type,Rated Horsepower,Num of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,Num of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,Test Veh Displacement (L),Axle Ratio,PWR,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),FuelEco,FE_UNIT,Police - Emergency Vehicle?,Averaging Method Cd,Averging Method Desc,KMeans_Cluster
1671,2021,GM,GMX,GMC,YUKON 2WD,30KLME1981,1,MGMXT03.0353,Truck,277,6.0,1C,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,21.8,1,Not eqipped,MGMX10067304,MFR,No,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,3.0,3.23,0.0426153846,0.0037479999999999996,0.009470000000000001,261.673,0.008602,38.8,MPG,N,N,No averaging,2.0
1672,2021,GM,GMX,GMC,YUKON 2WD,30KLME1981,1,MGMXT03.0353,Truck,277,6.0,1C,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,21.8,1,Not eqipped,MGMX10067304,MFR,No,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,3.0,3.23,0.0426153846,0.0037479999999999996,0.009470000000000001,261.673,0.008602,38.8,MPG,N,N,No averaging,2.0
1673,2021,GM,GMX,GMC,YUKON 2WD,30KLME1981,1,MGMXT03.0353,Truck,277,6.0,1C,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,21.8,1,Not eqipped,MGMX10067304,MFR,No,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,3.0,3.23,0.0426153846,0.0037479999999999996,0.009470000000000001,261.673,0.008602,38.8,MPG,N,N,No averaging,2.0
1674,2021,GM,GMX,GMC,YUKON XL 2WD,62CSMVT223,1,MGMXT06.2375,Truck,425,8.0,75A,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,21.8,1,Not eqipped,MGMX10063691,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,6.2,3.23,0.0653846154,0.022127,0.41287399999999996,501.352,0.020986,17.7,MPG,N,N,No averaging,3.0
1675,2021,GM,GMX,GMC,YUKON XL 2WD,62CSMVT223,1,MGMXT06.2375,Truck,425,8.0,75A,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,21.8,1,Not eqipped,MGMX10063692,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,6.2,3.23,0.0653846154,0.270452,1.30582,565.653,0.050343,15.5,MPG,N,N,No averaging,3.0
1676,2021,GM,GMX,GMC,YUKON XL 2WD,62CSMVT223,1,MGMXT06.2375,Truck,425,8.0,75A,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,21.8,1,Not eqipped,MGMX10063693,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,6.2,3.23,0.0653846154,0.066938,2.1511400000000003,625.547,0.028658,14.1,MPG,N,N,No averaging,3.0
1677,2021,GM,GMX,GMC,YUKON XL 2WD,62CSMVT223,1,MGMXT06.2375,Truck,425,8.0,75A,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,21.8,1,Not eqipped,MGMX10063793,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,6.2,3.23,0.0653846154,0.068616,1.23111,479.36300000000006,0.010095999999999999,18.5,MPG,N,N,No averaging,3.0
1678,2021,GM,GMX,GMC,YUKON XL 2WD,62CSMVT223,1,MGMXT06.2375,Truck,425,8.0,75A,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,21.8,1,Not eqipped,MGMX10063794,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,6.2,3.23,0.0653846154,0.031449,0.362514,296.953,0.025386000000000002,29.9,MPG,N,N,No averaging,3.0
1679,2021,GM,GMX,GMC,YUKON XL 4WD,53KSMN1691,2,MGMXT05.3388,Truck,355,8.0,30,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,21.6,1,Not eqipped,MGMX10062460,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,5.3,3.23,0.0546153846,0.026725,0.518042,332.13,0.010334999999999999,26.6,MPG,N,N,No averaging,3.0
1680,2021,GM,GMX,GMC,YUKON XL 4WD,53KSMN1691,2,MGMXT05.3388,Truck,355,8.0,30,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,21.6,1,Not eqipped,MGMX10062461,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,5.3,3.23,0.0546153846,0.094813,1.4580899999999999,488.98900000000003,0.010387,18.0,MPG,N,N,No averaging,3.0
1681,2021,GM,GMX,GMC,YUKON XL 4WD,53KSMN1691,2,MGMXT05.3388,Truck,355,8.0,30,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,21.6,1,Not eqipped,MGMX10062462,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,5.3,3.23,0.0546153846,0.037759,0.862649,335.969,0.025662,26.2,MPG,N,N,No averaging,3.0
1682,2021,Honda,HNX,ACURA,ILX,EK4H1D,3,KHNXV02.4KH3,Car,202,4.0,K4H1D1,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,26.8,1,Not eqipped,KHNX10054594,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.4,3.94,0.0598518519,0.0113,0.158,282.77,0.0056,31.2,MPG,N,N,No averaging,2.0
1683,2021,Honda,HNX,ACURA,ILX,EK4H1D,3,KHNXV02.4KH3,Car,202,4.0,K4H1D1,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,26.8,1,Not eqipped,KHNX10055507,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.4,3.94,0.0598518519,0.00045999999999999996,0.022000000000000002,177.16,0.0012,49.9,MPG,N,N,No averaging,2.0
1684,2021,Honda,HNX,ACURA,NSX,EH8G1D,1,HHNXV03.5KH4,Car,500,6.0,H8G1D1,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),9,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,28.9,1,Not eqipped,HHNX10039949,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.5,3.58,0.11764705880000001,0.00044,0.259,291.82,0.0003,30.2,MPG,N,N,No averaging,3.0
1685,2021,Honda,HNX,ACURA,NSX,EH8G1D,1,HHNXV03.5KH4,Car,500,6.0,H8G1D1,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),9,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,28.9,1,Not eqipped,HHNX10040109,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.5,3.58,0.11764705880000001,0.01245,0.107,306.65,0.0106,28.7,MPG,N,N,No averaging,3.0
1686,2021,Honda,HNX,ACURA,RDX AWD,EKYF2A,2,KHNXT02.0823,Truck,272,4.0,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.8,1,Not eqipped,KHNX10052757,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,4.17,0.064,0.00975,0.501,326.02,0.0052,27.2,MPG,N,N,No averaging,2.0
1687,2021,Honda,HNX,ACURA,RDX AWD,EKYF2A,2,KHNXT02.0823,Truck,272,4.0,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.8,1,Not eqipped,KHNX10052758,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,4.17,0.064,0.00045,0.371,227.14,0.0011,39.0,MPG,N,N,No averaging,2.0
1688,2021,Honda,HNX,ACURA,RDX AWD A-SPEC,EKYF2A,0,KHNXT02.0923,Truck,272,4.0,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,24.9,1,Not eqipped,KHNX10052106,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.0,4.17,0.060444444400000005,0.01319,0.715,375.95,0.0076,23.6,MPG,N,N,No averaging,2.0
1689,2021,Honda,HNX,ACURA,RDX AWD A-SPEC,EKYF2A,0,KHNXT02.0923,Truck,272,4.0,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,24.9,1,Not eqipped,KHNX10052719,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,4.17,0.060444444400000005,0.01152,0.575,336.54,0.0047,26.3,MPG,N,N,No averaging,2.0
1690,2021,Honda,HNX,ACURA,RDX AWD A-SPEC,EKYF2A,0,KHNXT02.0923,Truck,272,4.0,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,24.9,1,Not eqipped,KHNX10052754,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,4.17,0.060444444400000005,0.00064,0.401,231.86,0.0011,38.3,MPG,N,N,No averaging,2.0
1691,2021,Honda,HNX,ACURA,RDX AWD A-SPEC,EKYF2A,1,KHNXT02.0923,Truck,272,4.0,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.9,1,Not eqipped,KHNX10052103,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.0,4.17,0.064,0.01171,0.7440000000000001,367.04,0.0074,24.2,MPG,N,N,No averaging,2.0
1692,2021,Honda,HNX,ACURA,RDX AWD A-SPEC,EKYF2A,1,KHNXT02.0923,Truck,272,4.0,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.9,1,Not eqipped,KHNX10052755,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,4.17,0.064,0.00978,0.58,332.91,0.0049,26.6,MPG,N,N,No averaging,2.0
1693,2021,Honda,HNX,ACURA,RDX AWD A-SPEC,EKYF2A,1,KHNXT02.0923,Truck,272,4.0,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.9,1,Not eqipped,KHNX10052756,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,4.17,0.064,0.00047000000000000004,0.39299999999999996,230.22,0.0011,38.5,MPG,N,N,No averaging,2.0
1694,2021,Honda,HNX,ACURA,RDX FWD,EKYF3A,1,KHNXT02.0823,Truck,272,4.0,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,24.8,1,Not eqipped,KHNX10052099,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,4.17,0.068,0.00045,0.309,221.1,0.0012,40.2,MPG,N,N,No averaging,2.0
1695,2021,Honda,HNX,ACURA,RDX FWD,EKYF3A,1,KHNXT02.0823,Truck,272,4.0,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,24.8,1,Not eqipped,KHNX10052760,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,4.17,0.068,0.01026,0.457,313.45,0.0047,28.4,MPG,N,N,No averaging,2.0
1696,2021,Honda,HNX,ACURA,RDX FWD A-SPEC,EKYF3A,0,KHNXT02.0923,Truck,272,4.0,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.9,1,Not eqipped,KHNX10052108,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,4.17,0.064,0.0005,0.33799999999999997,223.36,0.001,39.8,MPG,N,N,No averaging,2.0
1697,2021,Honda,HNX,ACURA,RDX FWD A-SPEC,EKYF3A,0,KHNXT02.0923,Truck,272,4.0,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.9,1,Not eqipped,KHNX10052109,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.0,4.17,0.064,0.007559999999999999,0.586,358.15,0.0065,24.8,MPG,N,N,No averaging,2.0
1698,2021,Honda,HNX,ACURA,RDX FWD A-SPEC,EKYF3A,0,KHNXT02.0923,Truck,272,4.0,KYF1A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,24.9,1,Not eqipped,KHNX10052759,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,4.17,0.064,0.01006,0.42700000000000005,323.5,0.0049,27.4,MPG,N,N,No averaging,2.0
1699,2021,Honda,HNX,ACURA,TLX AWD,EMS81A,2,MHNXV02.0AEC,Car,272,4.0,MS81A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,23.6,1,Not eqipped,MHNX10064357,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,3.53,0.064,0.00629,0.44,333.85,0.0069,26.6,MPG,N,N,No averaging,2.0
1700,2021,Honda,HNX,ACURA,TLX AWD,EMS81A,2,MHNXV02.0AEC,Car,272,4.0,MS81A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,23.6,1,Not eqipped,MHNX10064358,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,3.53,0.064,0.00011999999999999999,0.295,212.49,0.0014,41.8,MPG,N,N,No averaging,2.0
1701,2021,Honda,HNX,ACURA,TLX AWD ASPEC,EMS81A,1,MHNXV02.0AEC,Car,272,4.0,MS81A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,23.6,1,Not eqipped,MHNX10064352,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,3.53,0.064,0.006,0.41700000000000004,334.51,0.0063,26.5,MPG,N,N,No averaging,2.0
1702,2021,Honda,HNX,ACURA,TLX AWD ASPEC,EMS81A,1,MHNXV02.0AEC,Car,272,4.0,MS81A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,23.6,1,Not eqipped,MHNX10064353,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,3.53,0.064,0.00025,0.294,213.53,0.0013,41.4,MPG,N,N,No averaging,2.0
1703,2021,Honda,HNX,ACURA,TLX FWD,EMS82A,1,MHNXV02.0AEC,Car,272,4.0,MS81A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,23.6,1,Not eqipped,MHNX10064363,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,3.53,0.068,0.007240000000000001,0.39899999999999997,316.82,0.0054,28.0,MPG,N,N,No averaging,2.0
1704,2021,Honda,HNX,ACURA,TLX FWD,EMS82A,1,MHNXV02.0AEC,Car,272,4.0,MS81A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,23.6,1,Not eqipped,MHNX10064364,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,3.53,0.068,0.00032,0.275,201.1,0.0011,44.1,MPG,N,N,No averaging,2.0
1705,2021,Honda,HNX,ACURA,TLX FWD ASPEC,EMS82A,0,MHNXV02.0AEC,Car,272,4.0,MS81A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,23.6,1,Not eqipped,MHNX10064360,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,3.53,0.068,0.00685,0.371,320.43,0.0054,27.7,MPG,N,N,No averaging,2.0
1706,2021,Honda,HNX,ACURA,TLX FWD ASPEC,EMS82A,0,MHNXV02.0AEC,Car,272,4.0,MS81A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,23.6,1,Not eqipped,MHNX10064361,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,3.53,0.068,0.00015,0.302,206.27,0.0013,43.0,MPG,N,N,No averaging,2.0
1707,2021,Honda,HNX,ACURA,TLX Type-S,EMS91A,3,MHNXV03.0GCC,Car,355,6.0,MS91A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,23.6,1,Not eqipped,MHNX10068237,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.0,3.53,0.0788888889,0.03608,0.285,354.82,0.0059,24.8,MPG,N,N,No averaging,3.0
1708,2021,Honda,HNX,ACURA,TLX Type-S,EMS91A,3,MHNXV03.0GCC,Car,355,6.0,MS91A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,23.6,1,Not eqipped,MHNX10068238,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,3.53,0.0788888889,0.00103,0.036000000000000004,237.98,0.001,37.1,MPG,N,N,No averaging,2.0
1709,2021,Honda,HNX,ACURA,TLX Type-S Perf Tire,EMS91A,2,MHNXV03.0GCC,Car,355,6.0,MS91A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,23.6,1,Not eqipped,MHNX10068234,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.0,3.53,0.0788888889,0.03592,0.29,367.6,0.0073,24.0,MPG,N,N,No averaging,3.0
1710,2021,Honda,HNX,ACURA,TLX Type-S Perf Tire,EMS91A,2,MHNXV03.0GCC,Car,355,6.0,MS91A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,23.6,1,Not eqipped,MHNX10068235,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,3.53,0.0788888889,0.0013800000000000002,0.026000000000000002,250.93,0.0009,35.2,MPG,N,N,No averaging,2.0
1711,2021,Honda,HNX,HONDA,ACCORD,EJB21A,2,JHNXV02.06K3,Car,252,4.0,JB21A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,24.0,1,Not eqipped,JHNX10050436,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,3.55,0.0672,0.00705,0.37799999999999995,306.4,0.004,28.8,MPG,N,N,No averaging,2.0
1712,2021,Honda,HNX,HONDA,ACCORD,EJB21A,2,JHNXV02.06K3,Car,252,4.0,JB21A1,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,24.0,1,Not eqipped,JHNX10050437,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,3.55,0.0672,0.0,0.22699999999999998,191.59,0.0002,45.9,MPG,N,N,No averaging,2.0
1713,2021,Honda,HNX,HONDA,ACCORD,EMA01C,3,MHNXV01.53EB,Car,192,4.0,MA01C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,28.5,1,Not eqipped,MHNX10065770,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.5,5.36,0.0548571429,0.012440000000000001,0.141,226.94,0.0077,38.9,MPG,N,N,No averaging,2.0
1714,2021,Honda,HNX,HONDA,ACCORD,EMA01C,3,MHNXV01.53EB,Car,192,4.0,MA01C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,28.5,1,Not eqipped,MHNX10065771,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.5,5.36,0.0548571429,0.0,0.109,172.08,0.0017,51.3,MPG,N,N,No averaging,2.0
1715,2021,Honda,HNX,HONDA,ACCORD,EMA01C,4,MHNXV01.53EB,Car,192,4.0,MA01C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,29.2,1,Not eqipped,MHNX10065776,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.5,5.36,0.0548571429,0.0128,0.141,217.11,0.0093,40.7,MPG,N,N,No averaging,2.0
1716,2021,Honda,HNX,HONDA,ACCORD,EMA01C,4,MHNXV01.53EB,Car,192,4.0,MA01C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,29.2,1,Not eqipped,MHNX10065777,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.5,5.36,0.0548571429,0.0,0.083,159.38,0.0016,55.5,MPG,N,N,No averaging,2.0
1717,2021,Honda,HNX,HONDA,ACCORD,EMA02C,0,MHNXV01.53EB,Car,192,4.0,MA01C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,29.2,1,Not eqipped,MHNX10065773,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.5,5.36,0.0548571429,0.01195,0.122,212.92,0.0068,41.4,MPG,N,N,No averaging,2.0
1718,2021,Honda,HNX,HONDA,ACCORD,EMA02C,0,MHNXV01.53EB,Car,192,4.0,MA01C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,29.2,1,Not eqipped,MHNX10065774,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.5,5.36,0.0548571429,0.0,0.08199999999999999,156.96,0.0014,56.2,MPG,N,N,No averaging,2.0
1720,2021,Honda,HNX,HONDA,ACCORD HYBRID,DJC21C,1,KHNXV02.0BL2,Car,143,4.0,KC21C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,37.0,1,Not eqipped,KHNX10054778,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.0,3.42,0.039448275899999996,0.0022600000000000003,0.218,188.28,0.0023,47.0,MPG,N,N,No averaging,2.0
1721,2021,Honda,HNX,HONDA,ACCORD HYBRID,DJC21C,1,KHNXV02.0BL2,Car,143,4.0,KC21C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,37.0,1,Not eqipped,KHNX10054779,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.0,3.42,0.039448275899999996,0.00248,0.251,208.55,0.0005,42.3,MPG,N,N,No averaging,2.0
1722,2021,Honda,HNX,HONDA,ACCORD HYBRID,DJC21C,1,KHNXV02.0BL2,Car,143,4.0,KC21C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,37.0,1,Not eqipped,KHNX10055753,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,3.42,0.039448275899999996,0.011909999999999999,0.27399999999999997,124.16,0.0039,70.9,MPG,N,N,No averaging,2.0
1723,2021,Honda,HNX,HONDA,ACCORD HYBRID,DJC21C,1,KHNXV02.0BL2,Car,143,4.0,KC21C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,37.0,1,Not eqipped,KHNX10055754,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,3.42,0.039448275899999996,0.0003,0.105,125.28,0.0005,70.5,MPG,N,N,No averaging,2.0
1724,2021,Honda,HNX,HONDA,ACCORD HYBRID,DJC21C,2,KHNXV02.0BL2,Car,143,4.0,KC21C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,37.0,1,Not eqipped,KHNX10054780,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,3.42,0.039448275899999996,0.00966,0.281,126.66,0.0042,69.4,MPG,N,N,No averaging,2.0
1725,2021,Honda,HNX,HONDA,ACCORD HYBRID,DJC21C,2,KHNXV02.0BL2,Car,143,4.0,KC21C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,37.0,1,Not eqipped,KHNX10054781,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,3.42,0.039448275899999996,0.00022999999999999998,0.138,131.24,0.0012,67.4,MPG,N,N,No averaging,2.0
1726,2021,Honda,HNX,HONDA,ACCORD HYBRID,DJC21C,2,KHNXV02.0BL2,Car,143,4.0,KC21C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,37.0,1,Not eqipped,KHNX10054783,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.0,3.42,0.039448275899999996,0.00216,0.27399999999999997,190.78,0.0025,46.2,MPG,N,N,No averaging,2.0
1727,2021,Honda,HNX,HONDA,ACCORD HYBRID,DJC21C,2,KHNXV02.0BL2,Car,143,4.0,KC21C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,37.0,1,Not eqipped,KHNX10054784,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.0,3.42,0.039448275899999996,0.0018399999999999998,0.34700000000000003,204.03,0.001,43.3,MPG,N,N,No averaging,2.0
1729,2021,Honda,HNX,HONDA,ACCORD HYBRID,DJC21C,3,KHNXV02.0BL2,Car,143,4.0,KC21C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,37.0,1,Not eqipped,KHNX10054788,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.0,3.42,0.0381333333,0.0039700000000000004,0.248,194.92,0.0026,45.3,MPG,N,N,No averaging,2.0
1730,2021,Honda,HNX,HONDA,ACCORD HYBRID,DJC21C,3,KHNXV02.0BL2,Car,143,4.0,KC21C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,37.0,1,Not eqipped,KHNX10054789,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.0,3.42,0.0381333333,0.0028,0.36200000000000004,223.05,0.0037,39.6,MPG,N,N,No averaging,2.0
